GEOID,YEAR,IncomeG,RentG,HHs
13121006400,2016,Low Income,High Burden,66
13121006400,2016,Low Income,Low Burden,21
13121006400,2016,Low Income,Med Burden,37
13121006400,2016,Med Income,High Burden,0
13121006400,2016,Med Income,Low Burden,26
13121006400,2016,Med Income,Med Burden,22
13121006400,2017,High Income,High Burden,0
13121006400,2017,High Income,Low Burden,20
13121006400,2017,High Income,Med Burden,0
13121006400,2017,Low Income,High Burden,61
13121006400,2017,Low Income,Low Burden,9
13121006400,2017,Low Income,Med Burden,49
13121006400,2017,Med Income,High Burden,0
13121006400,2017,Med Income,Low Burden,51
13121006400,2017,Med Income,Med Burden,23
13121006500,2014,High Income,High Burden,0
13121006500,2014,High Income,Low Burden,59
13121006500,2014,High Income,Med Burden,0
13121006500,2014,Low Income,High Burden,108
13121006500,2014,Low Income,Low Burden,0
13121006500,2014,Low Income,Med Burden,59
13121006500,2014,Med Income,High Burden,0
13121006500,2014,Med Income,Low Burden,66
13121006500,2014,Med Income,Med Burden,32
13121006500,2015,High Income,High Burden,0
13121006500,2015,High Income,Low Burden,52
13121006500,2015,High Income,Med Burden,0
13121006500,2015,Low Income,High Burden,117
13121006500,2015,Low Income,Low Burden,0
13121006500,2015,Low Income,Med Burden,48
13121006500,2015,Med Income,High Burden,0
13121006500,2015,Med Income,Low Burden,81
13121006500,2015,Med Income,Med Burden,55
13121006500,2016,High Income,High Burden,0
13121006500,2016,High Income,Low Burden,64
13121006500,2016,High Income,Med Burden,0
13121006500,2016,Low Income,High Burden,231
13121006500,2016,Low Income,Low Burden,0
13121006500,2016,Low Income,Med Burden,27
13121006500,2016,Med Income,High Burden,0
13121006500,2016,Med Income,Low Burden,77
13121006500,2016,Med Income,Med Burden,67
13121006500,2017,High Income,High Burden,0
13121006500,2017,High Income,Low Burden,68
13121006500,2017,High Income,Med Burden,0
13121006500,2017,Low Income,High Burden,250
13121006500,2017,Low Income,Low Burden,0
13121006500,2017,Low Income,Med Burden,68
13121006500,2017,Med Income,High Burden,0
13121006500,2017,Med Income,Low Burden,43
13121006500,2017,Med Income,Med Burden,81
13121006601,2014,High Income,High Burden,0
13121006601,2014,High Income,Low Burden,32
13121006601,2014,High Income,Med Burden,0
13121006601,2014,Low Income,High Burden,160
13121006601,2014,Low Income,Low Burden,35
13121006601,2014,Low Income,Med Burden,38
13121006601,2014,Med Income,High Burden,0
13121006601,2014,Med Income,Low Burden,86
13121006601,2014,Med Income,Med Burden,3
13121006601,2015,High Income,High Burden,0
13121006601,2015,High Income,Low Burden,27
13121006601,2015,High Income,Med Burden,0
13121006601,2015,Low Income,High Burden,134
13121006601,2015,Low Income,Low Burden,40
13121006601,2015,Low Income,Med Burden,33
13121006601,2015,Med Income,High Burden,0
13121006601,2015,Med Income,Low Burden,73
13121006601,2015,Med Income,Med Burden,12
13121006601,2016,High Income,High Burden,0
13121006601,2016,High Income,Low Burden,14
13121006601,2016,High Income,Med Burden,0
13121006601,2016,Low Income,High Burden,176
13121006601,2016,Low Income,Low Burden,43
13121006601,2016,Low Income,Med Burden,34
13121006601,2016,Med Income,High Burden,0
13121006601,2016,Med Income,Low Burden,57
13121006601,2016,Med Income,Med Burden,26
13121006601,2017,High Income,High Burden,0
13121006601,2017,High Income,Low Burden,9
13121006601,2017,High Income,Med Burden,0
13121006601,2017,Low Income,High Burden,125
13121006601,2017,Low Income,Low Burden,39
13121006601,2017,Low Income,Med Burden,26
13121006601,2017,Med Income,High Burden,0
13121006601,2017,Med Income,Low Burden,49
13121006601,2017,Med Income,Med Burden,41
13121006602,2014,High Income,High Burden,0
13121006602,2014,High Income,Low Burden,15
13121006602,2014,High Income,Med Burden,0
13121006602,2014,Low Income,High Burden,199
13121006602,2014,Low Income,Low Burden,36
13121006602,2014,Low Income,Med Burden,70
13121006602,2014,Med Income,High Burden,0
13121006602,2014,Med Income,Low Burden,10
13121006602,2014,Med Income,Med Burden,7
13121006602,2015,High Income,High Burden,0
13121006602,2015,High Income,Low Burden,23
13121006602,2015,High Income,Med Burden,0
13121006602,2015,Low Income,High Burden,160
13121006602,2015,Low Income,Low Burden,40
13121006602,2015,Low Income,Med Burden,56
13121006602,2015,Med Income,High Burden,0
13121006602,2015,Med Income,Low Burden,31
13121006602,2015,Med Income,Med Burden,7
13121006602,2016,High Income,High Burden,0
13121006602,2016,High Income,Low Burden,20
13121006602,2016,High Income,Med Burden,0
13121006602,2016,Low Income,High Burden,157
13121006602,2016,Low Income,Low Burden,47
13121006602,2016,Low Income,Med Burden,57
13121006602,2016,Med Income,High Burden,0
13121006602,2016,Med Income,Low Burden,37
13121006602,2016,Med Income,Med Burden,4
13121006602,2017,High Income,High Burden,0
13121006602,2017,High Income,Low Burden,23
13121006602,2017,High Income,Med Burden,0
13121006602,2017,Low Income,High Burden,149
13121006602,2017,Low Income,Low Burden,40
13121006602,2017,Low Income,Med Burden,71
13121006602,2017,Med Income,High Burden,0
13121006602,2017,Med Income,Low Burden,55
13121006602,2017,Med Income,Med Burden,2
13121006700,2014,High Income,High Burden,0
13121006700,2014,High Income,Low Burden,21
13121006700,2014,High Income,Med Burden,0
13121006700,2014,Low Income,High Burden,339
13121006700,2014,Low Income,Low Burden,119
13121006700,2014,Low Income,Med Burden,98
13121006700,2014,Med Income,High Burden,0
13121006700,2014,Med Income,Low Burden,81
13121006700,2014,Med Income,Med Burden,59
13121006700,2015,High Income,High Burden,0
13121006700,2015,High Income,Low Burden,22
13121006700,2015,High Income,Med Burden,0
13121006700,2015,Low Income,High Burden,319
13121006700,2015,Low Income,Low Burden,122
13121006700,2015,Low Income,Med Burden,141
13121006700,2015,Med Income,High Burden,0
13121006700,2015,Med Income,Low Burden,119
13121006700,2015,Med Income,Med Burden,41
13121006700,2016,High Income,High Burden,0
13121006700,2016,High Income,Low Burden,34
13121006700,2016,High Income,Med Burden,0
13121006700,2016,Low Income,High Burden,327
13121006700,2016,Low Income,Low Burden,120
13121006700,2016,Low Income,Med Burden,167
13121006700,2016,Med Income,High Burden,0
13121006700,2016,Med Income,Low Burden,122
13121006700,2016,Med Income,Med Burden,66
13121006700,2017,High Income,High Burden,0
13121006700,2017,High Income,Low Burden,36
13121006700,2017,High Income,Med Burden,0
13121006700,2017,Low Income,High Burden,286
13121006700,2017,Low Income,Low Burden,145
13121006700,2017,Low Income,Med Burden,180
13121006700,2017,Med Income,High Burden,0
13121006700,2017,Med Income,Low Burden,153
13121006700,2017,Med Income,Med Burden,71
13121006801,2014,High Income,High Burden,0
13121006801,2014,High Income,Low Burden,0
13121006801,2014,High Income,Med Burden,0
13121006801,2014,Low Income,High Burden,0
13121006801,2014,Low Income,Low Burden,0
13121006801,2014,Low Income,Med Burden,0
13121006801,2014,Med Income,High Burden,0
13121006801,2014,Med Income,Low Burden,0
13121006801,2014,Med Income,Med Burden,0
13121006801,2015,High Income,High Burden,0
13121006801,2015,High Income,Low Burden,0
13121006801,2015,High Income,Med Burden,0
13121006801,2015,Low Income,High Burden,0
13121006801,2015,Low Income,Low Burden,0
13121006801,2015,Low Income,Med Burden,0
13121006801,2015,Med Income,High Burden,0
13121006801,2015,Med Income,Low Burden,0
13121006801,2015,Med Income,Med Burden,0
13121006801,2016,High Income,High Burden,0
13121006801,2016,High Income,Low Burden,0
13121006801,2016,High Income,Med Burden,0
13121006801,2016,Low Income,High Burden,0
13121006801,2016,Low Income,Low Burden,0
13121006801,2016,Low Income,Med Burden,0
13121006801,2016,Med Income,High Burden,0
13121006801,2016,Med Income,Low Burden,0
13121006801,2016,Med Income,Med Burden,0
13121006801,2017,High Income,High Burden,0
13121006801,2017,High Income,Low Burden,0
13121006801,2017,High Income,Med Burden,0
13121006801,2017,Low Income,High Burden,0
13121006801,2017,Low Income,Low Burden,0
13121006801,2017,Low Income,Med Burden,0
13121006801,2017,Med Income,High Burden,0
13121006801,2017,Med Income,Low Burden,0
13121006801,2017,Med Income,Med Burden,0
13121006802,2014,High Income,High Burden,0
13121006802,2014,High Income,Low Burden,0
13121006802,2014,High Income,Med Burden,0
13121006802,2014,Low Income,High Burden,108
13121006802,2014,Low Income,Low Burden,52
13121006802,2014,Low Income,Med Burden,17
13121006802,2014,Med Income,High Burden,0
13121006802,2014,Med Income,Low Burden,47
13121006802,2014,Med Income,Med Burden,0
13121006802,2015,High Income,High Burden,0
13121006802,2015,High Income,Low Burden,0
13121006802,2015,High Income,Med Burden,0
13121006802,2015,Low Income,High Burden,105
13121006802,2015,Low Income,Low Burden,54
13121006802,2015,Low Income,Med Burden,24
13121006802,2015,Med Income,High Burden,0
13121006802,2015,Med Income,Low Burden,43
13121006802,2015,Med Income,Med Burden,0
13121006802,2016,High Income,High Burden,0
13121006802,2016,High Income,Low Burden,0
13121006802,2016,High Income,Med Burden,0
13121006802,2016,Low Income,High Burden,119
13121006802,2016,Low Income,Low Burden,69
13121006802,2016,Low Income,Med Burden,27
13121006802,2016,Med Income,High Burden,0
13121006802,2016,Med Income,Low Burden,40
13121006802,2016,Med Income,Med Burden,0
13121006802,2017,High Income,High Burden,0
13121006802,2017,High Income,Low Burden,14
13121006802,2017,High Income,Med Burden,0
13121006802,2017,Low Income,High Burden,111
13121006802,2017,Low Income,Low Burden,101
13121006802,2017,Low Income,Med Burden,49
13121006802,2017,Med Income,High Burden,0
13121006802,2017,Med Income,Low Burden,47
13121006802,2017,Med Income,Med Burden,0
13121006900,2014,High Income,High Burden,0
13121006900,2014,High Income,Low Burden,80
13121006900,2014,High Income,Med Burden,0
13121006900,2014,Low Income,High Burden,192
13121006900,2014,Low Income,Low Burden,15
13121006900,2014,Low Income,Med Burden,75
13121006900,2014,Med Income,High Burden,0
13121006900,2014,Med Income,Low Burden,119
13121006900,2014,Med Income,Med Burden,27
13121006900,2015,High Income,High Burden,0
13121006900,2015,High Income,Low Burden,77
13121006900,2015,High Income,Med Burden,0
13121006900,2015,Low Income,High Burden,137
13121006900,2015,Low Income,Low Burden,39
13121006900,2015,Low Income,Med Burden,61
13121006900,2015,Med Income,High Burden,0
13121006900,2015,Med Income,Low Burden,187
13121006900,2015,Med Income,Med Burden,41
13121006900,2016,High Income,High Burden,0
13121006900,2016,High Income,Low Burden,111
13121006900,2016,High Income,Med Burden,0
13121006900,2016,Low Income,High Burden,102
13121006900,2016,Low Income,Low Burden,26
13121006900,2016,Low Income,Med Burden,73
13121006900,2016,Med Income,High Burden,0
13121006900,2016,Med Income,Low Burden,190
13121006900,2016,Med Income,Med Burden,45
13121006900,2017,High Income,High Burden,0
13121006900,2017,High Income,Low Burden,140
13121006900,2017,High Income,Med Burden,0
13121006900,2017,Low Income,High Burden,42
13121006900,2017,Low Income,Low Burden,25
13121006900,2017,Low Income,Med Burden,90
13121006900,2017,Med Income,High Burden,0
13121006900,2017,Med Income,Low Burden,199
13121006900,2017,Med Income,Med Burden,50
13121007001,2014,High Income,High Burden,0
13121007001,2014,High Income,Low Burden,27
13121007001,2014,High Income,Med Burden,0
13121007001,2014,Low Income,High Burden,320
13121007001,2014,Low Income,Low Burden,36
13121007001,2014,Low Income,Med Burden,83
13121007001,2014,Med Income,High Burden,0
13121007001,2014,Med Income,Low Burden,144
13121007001,2014,Med Income,Med Burden,9
13121007001,2015,High Income,High Burden,0
13121007001,2015,High Income,Low Burden,17
13121007001,2015,High Income,Med Burden,0
13121007001,2015,Low Income,High Burden,351
13121007001,2015,Low Income,Low Burden,32
13121007001,2015,Low Income,Med Burden,74
13121007001,2015,Med Income,High Burden,0
13121007001,2015,Med Income,Low Burden,148
13121007001,2015,Med Income,Med Burden,17
13121007001,2016,High Income,High Burden,0
13121007001,2016,High Income,Low Burden,16
13121007001,2016,High Income,Med Burden,0
13121007001,2016,Low Income,High Burden,337
13121007001,2016,Low Income,Low Burden,32
13121007001,2016,Low Income,Med Burden,112
13121007001,2016,Med Income,High Burden,0
13121007001,2016,Med Income,Low Burden,139
13121007001,2016,Med Income,Med Burden,39
13121007001,2017,High Income,High Burden,0
13121007001,2017,High Income,Low Burden,27
13121007001,2017,High Income,Med Burden,0
13121007001,2017,Low Income,High Burden,313
13121007001,2017,Low Income,Low Burden,44
13121007001,2017,Low Income,Med Burden,171
13121007001,2017,Med Income,High Burden,0
13121007001,2017,Med Income,Low Burden,161
13121007001,2017,Med Income,Med Burden,54
13121007002,2014,High Income,High Burden,0
13121007002,2014,High Income,Low Burden,10
13121007002,2014,High Income,Med Burden,0
13121007002,2014,Low Income,High Burden,266
13121007002,2014,Low Income,Low Burden,21
13121007002,2014,Low Income,Med Burden,59
13121007002,2014,Med Income,High Burden,0
13121007002,2014,Med Income,Low Burden,81
13121007002,2014,Med Income,Med Burden,0
13121007002,2015,High Income,High Burden,0
13121007002,2015,High Income,Low Burden,13
13121007002,2015,High Income,Med Burden,0
13121007002,2015,Low Income,High Burden,217
13121007002,2015,Low Income,Low Burden,42
13121007002,2015,Low Income,Med Burden,44
13121007002,2015,Med Income,High Burden,0
13121007002,2015,Med Income,Low Burden,156
13121007002,2015,Med Income,Med Burden,3
13121007002,2016,High Income,High Burden,0
13121007002,2016,High Income,Low Burden,55
13121007002,2016,High Income,Med Burden,0
13121007002,2016,Low Income,High Burden,190
13121007002,2016,Low Income,Low Burden,38
13121007002,2016,Low Income,Med Burden,50
13121007002,2016,Med Income,High Burden,0
13121007002,2016,Med Income,Low Burden,158
13121007002,2016,Med Income,Med Burden,8
13121007002,2017,High Income,High Burden,0
13121007002,2017,High Income,Low Burden,31
13121007002,2017,High Income,Med Burden,0
13121007002,2017,Low Income,High Burden,220
13121007002,2017,Low Income,Low Burden,48
13121007002,2017,Low Income,Med Burden,48
13121007002,2017,Med Income,High Burden,0
13121007002,2017,Med Income,Low Burden,246
13121007002,2017,Med Income,Med Burden,8
13121007100,2014,High Income,High Burden,0
13121007100,2014,High Income,Low Burden,16
13121007100,2014,High Income,Med Burden,0
13121007100,2014,Low Income,High Burden,226
13121007100,2014,Low Income,Low Burden,55
13121007100,2014,Low Income,Med Burden,16
13121007100,2014,Med Income,High Burden,0
13121007100,2014,Med Income,Low Burden,15
13121007100,2014,Med Income,Med Burden,23
13121007100,2015,High Income,High Burden,0
13121007100,2015,High Income,Low Burden,33
13121007100,2015,High Income,Med Burden,0
13121007100,2015,Low Income,High Burden,211
13121007100,2015,Low Income,Low Burden,28
13121007100,2015,Low Income,Med Burden,29
13121007100,2015,Med Income,High Burden,0
13121007100,2015,Med Income,Low Burden,54
13121007100,2015,Med Income,Med Burden,12
13121007100,2016,High Income,High Burden,0
13121007100,2016,High Income,Low Burden,51
13121007100,2016,High Income,Med Burden,0
13121007100,2016,Low Income,High Burden,212
13121007100,2016,Low Income,Low Burden,33
13121007100,2016,Low Income,Med Burden,33
13121007100,2016,Med Income,High Burden,0
13121007100,2016,Med Income,Low Burden,52
13121007100,2016,Med Income,Med Burden,9
13121007100,2017,High Income,High Burden,0
13121007100,2017,High Income,Low Burden,75
13121007100,2017,High Income,Med Burden,0
13121007100,2017,Low Income,High Burden,204
13121007100,2017,Low Income,Low Burden,29
13121007100,2017,Low Income,Med Burden,39
13121007100,2017,Med Income,High Burden,0
13121007100,2017,Med Income,Low Burden,81
13121007100,2017,Med Income,Med Burden,5
13121007500,2014,High Income,High Burden,0
13121007500,2014,High Income,Low Burden,19
13121007500,2014,High Income,Med Burden,0
13121007500,2014,Low Income,High Burden,483
13121007500,2014,Low Income,Low Burden,234
13121007500,2014,Low Income,Med Burden,185
13121007500,2014,Med Income,High Burden,0
13121007500,2014,Med Income,Low Burden,80
13121007500,2014,Med Income,Med Burden,23
13121007500,2015,High Income,High Burden,0
13121007500,2015,High Income,Low Burden,12
13121007500,2015,High Income,Med Burden,0
13121007500,2015,Low Income,High Burden,504
13121007500,2015,Low Income,Low Burden,249
13121007500,2015,Low Income,Med Burden,179
13121007500,2015,Med Income,High Burden,0
13121007500,2015,Med Income,Low Burden,109
13121007500,2015,Med Income,Med Burden,16
13121007500,2016,High Income,High Burden,0
13121007500,2016,High Income,Low Burden,44
13121007500,2016,High Income,Med Burden,0
13121007500,2016,Low Income,High Burden,441
13121007500,2016,Low Income,Low Burden,205
13121007500,2016,Low Income,Med Burden,170
13121007500,2016,Med Income,High Burden,0
13121007500,2016,Med Income,Low Burden,104
13121007500,2016,Med Income,Med Burden,18
13121007500,2017,High Income,High Burden,0
13121007500,2017,High Income,Low Burden,34
13121007500,2017,High Income,Med Burden,0
13121007500,2017,Low Income,High Burden,412
13121007500,2017,Low Income,Low Burden,210
13121007500,2017,Low Income,Med Burden,189
13121007500,2017,Med Income,High Burden,0
13121007500,2017,Med Income,Low Burden,125
13121007500,2017,Med Income,Med Burden,29
13121007602,2014,High Income,High Burden,0
13121007602,2014,High Income,Low Burden,11
13121007602,2014,High Income,Med Burden,0
13121007602,2014,Low Income,High Burden,246
13121007602,2014,Low Income,Low Burden,33
13121007602,2014,Low Income,Med Burden,70
13121007602,2014,Med Income,High Burden,0
13121007602,2014,Med Income,Low Burden,170
13121007602,2014,Med Income,Med Burden,12
13121007602,2015,High Income,High Burden,0
13121007602,2015,High Income,Low Burden,12
13121007602,2015,High Income,Med Burden,0
13121007602,2015,Low Income,High Burden,225
13121007602,2015,Low Income,Low Burden,49
13121007602,2015,Low Income,Med Burden,108
13121007602,2015,Med Income,High Burden,0
13121007602,2015,Med Income,Low Burden,143
13121007602,2015,Med Income,Med Burden,14
13121007602,2016,High Income,High Burden,0
13121007602,2016,High Income,Low Burden,0
13121007602,2016,High Income,Med Burden,0
13121007602,2016,Low Income,High Burden,179
13121007602,2016,Low Income,Low Burden,61
13121007602,2016,Low Income,Med Burden,105
13121007602,2016,Med Income,High Burden,0
13121007602,2016,Med Income,Low Burden,115
13121007602,2016,Med Income,Med Burden,9
13121007602,2017,High Income,High Burden,0
13121007602,2017,High Income,Low Burden,0
13121007602,2017,High Income,Med Burden,0
13121007602,2017,Low Income,High Burden,186
13121007602,2017,Low Income,Low Burden,64
13121007602,2017,Low Income,Med Burden,103
13121007602,2017,Med Income,High Burden,0
13121007602,2017,Med Income,Low Burden,111
13121007602,2017,Med Income,Med Burden,9
13121007603,2014,High Income,High Burden,0
13121007603,2014,High Income,Low Burden,87
13121007603,2014,High Income,Med Burden,0
13121007603,2014,Low Income,High Burden,909
13121007603,2014,Low Income,Low Burden,319
13121007603,2014,Low Income,Med Burden,361
13121007603,2014,Med Income,High Burden,0
13121007603,2014,Med Income,Low Burden,149
13121007603,2014,Med Income,Med Burden,17
13121007603,2015,High Income,High Burden,0
13121007603,2015,High Income,Low Burden,104
13121007603,2015,High Income,Med Burden,0
13121007603,2015,Low Income,High Burden,997
13121007603,2015,Low Income,Low Burden,213
13121007603,2015,Low Income,Med Burden,334
13121007603,2015,Med Income,High Burden,0
13121007603,2015,Med Income,Low Burden,81
13121007603,2015,Med Income,Med Burden,32
13121007603,2016,High Income,High Burden,0
13121007603,2016,High Income,Low Burden,59
13121007603,2016,High Income,Med Burden,0
13121007603,2016,Low Income,High Burden,1007
13121007603,2016,Low Income,Low Burden,234
13121007603,2016,Low Income,Med Burden,410
13121007603,2016,Med Income,High Burden,0
13121007603,2016,Med Income,Low Burden,88
13121007603,2016,Med Income,Med Burden,27
13121007603,2017,High Income,High Burden,0
13121007603,2017,High Income,Low Burden,55
13121007603,2017,High Income,Med Burden,0
13121007603,2017,Low Income,High Burden,1088
13121007603,2017,Low Income,Low Burden,240
13121007603,2017,Low Income,Med Burden,409
13121007603,2017,Med Income,High Burden,0
13121007603,2017,Med Income,Low Burden,59
13121007603,2017,Med Income,Med Burden,26
13121007604,2014,High Income,High Burden,0
13121007604,2014,High Income,Low Burden,9
13121007604,2014,High Income,Med Burden,0
13121007604,2014,Low Income,High Burden,452
13121007604,2014,Low Income,Low Burden,71
13121007604,2014,Low Income,Med Burden,133
13121007604,2014,Med Income,High Burden,0
13121007604,2014,Med Income,Low Burden,102
13121007604,2014,Med Income,Med Burden,0
13121007604,2015,High Income,High Burden,0
13121007604,2015,High Income,Low Burden,10
13121007604,2015,High Income,Med Burden,0
13121007604,2015,Low Income,High Burden,412
13121007604,2015,Low Income,Low Burden,53
13121007604,2015,Low Income,Med Burden,147
13121007604,2015,Med Income,High Burden,0
13121007604,2015,Med Income,Low Burden,85
13121007604,2015,Med Income,Med Burden,0
13121007604,2016,High Income,High Burden,0
13121007604,2016,High Income,Low Burden,24
13121007604,2016,High Income,Med Burden,0
13121007604,2016,Low Income,High Burden,422
13121007604,2016,Low Income,Low Burden,45
13121007604,2016,Low Income,Med Burden,186
13121007604,2016,Med Income,High Burden,0
13121007604,2016,Med Income,Low Burden,53
13121007604,2016,Med Income,Med Burden,0
13121007604,2017,High Income,High Burden,0
13121007604,2017,High Income,Low Burden,26
13121007604,2017,High Income,Med Burden,0
13121007604,2017,Low Income,High Burden,386
13121007604,2017,Low Income,Low Burden,45
13121007604,2017,Low Income,Med Burden,225
13121007604,2017,Med Income,High Burden,0
13121007604,2017,Med Income,Low Burden,83
13121007604,2017,Med Income,Med Burden,0
13121007703,2014,High Income,High Burden,0
13121007703,2014,High Income,Low Burden,18
13121007703,2014,High Income,Med Burden,0
13121007703,2014,Low Income,High Burden,83
13121007703,2014,Low Income,Low Burden,48
13121007703,2014,Low Income,Med Burden,163
13121007703,2014,Med Income,High Burden,0
13121007703,2014,Med Income,Low Burden,132
13121007703,2014,Med Income,Med Burden,83
13121007703,2015,High Income,High Burden,0
13121007703,2015,High Income,Low Burden,18
13121007703,2015,High Income,Med Burden,0
13121007703,2015,Low Income,High Burden,98
13121007703,2015,Low Income,Low Burden,53
13121007703,2015,Low Income,Med Burden,102
13121007703,2015,Med Income,High Burden,0
13121007703,2015,Med Income,Low Burden,162
13121007703,2015,Med Income,Med Burden,140
13121007703,2016,High Income,High Burden,0
13121007703,2016,High Income,Low Burden,29
13121007703,2016,High Income,Med Burden,0
13121007703,2016,Low Income,High Burden,133
13121007703,2016,Low Income,Low Burden,53
13121007703,2016,Low Income,Med Burden,135
13121007703,2016,Med Income,High Burden,0
13121007703,2016,Med Income,Low Burden,184
13121007703,2016,Med Income,Med Burden,108
13121007703,2017,High Income,High Burden,0
13121007703,2017,High Income,Low Burden,36
13121007703,2017,High Income,Med Burden,0
13121007703,2017,Low Income,High Burden,136
13121007703,2017,Low Income,Low Burden,0
13121007703,2017,Low Income,Med Burden,139
13121007703,2017,Med Income,High Burden,0
13121007703,2017,Med Income,Low Burden,210
13121007703,2017,Med Income,Med Burden,131
13121007704,2014,High Income,High Burden,0
13121007704,2014,High Income,Low Burden,45
13121007704,2014,High Income,Med Burden,0
13121007704,2014,Low Income,High Burden,324
13121007704,2014,Low Income,Low Burden,110
13121007704,2014,Low Income,Med Burden,201
13121007704,2014,Med Income,High Burden,0
13121007704,2014,Med Income,Low Burden,58
13121007704,2014,Med Income,Med Burden,104
13121007704,2015,High Income,High Burden,0
13121007704,2015,High Income,Low Burden,39
13121007704,2015,High Income,Med Burden,0
13121007704,2015,Low Income,High Burden,384
13121007704,2015,Low Income,Low Burden,75
13121007704,2015,Low Income,Med Burden,188
13121007704,2015,Med Income,High Burden,0
13121007704,2015,Med Income,Low Burden,48
13121007704,2015,Med Income,Med Burden,97
13121007704,2016,High Income,High Burden,0
13121007704,2016,High Income,Low Burden,55
13121007704,2016,High Income,Med Burden,0
13121007704,2016,Low Income,High Burden,339
13121007704,2016,Low Income,Low Burden,89
13121007704,2016,Low Income,Med Burden,276
13121007704,2016,Med Income,High Burden,0
13121007704,2016,Med Income,Low Burden,62
13121007704,2016,Med Income,Med Burden,89
13121007704,2017,High Income,High Burden,0
13121007704,2017,High Income,Low Burden,30
13121007704,2017,High Income,Med Burden,0
13121007704,2017,Low Income,High Burden,428
13121007704,2017,Low Income,Low Burden,54
13121007704,2017,Low Income,Med Burden,368
13121007704,2017,Med Income,High Burden,0
13121007704,2017,Med Income,Low Burden,132
13121007704,2017,Med Income,Med Burden,83
13121007705,2014,High Income,High Burden,0
13121007705,2014,High Income,Low Burden,78
13121007705,2014,High Income,Med Burden,0
13121007705,2014,Low Income,High Burden,519
13121007705,2014,Low Income,Low Burden,268
13121007705,2014,Low Income,Med Burden,308
13121007705,2014,Med Income,High Burden,0
13121007705,2014,Med Income,Low Burden,143
13121007705,2014,Med Income,Med Burden,101
13121007705,2015,High Income,High Burden,0
13121007705,2015,High Income,Low Burden,84
13121007705,2015,High Income,Med Burden,0
13121007705,2015,Low Income,High Burden,473
13121007705,2015,Low Income,Low Burden,269
13121007705,2015,Low Income,Med Burden,346
13121007705,2015,Med Income,High Burden,0
13121007705,2015,Med Income,Low Burden,135
13121007705,2015,Med Income,Med Burden,123
13121007705,2016,High Income,High Burden,0
13121007705,2016,High Income,Low Burden,86
13121007705,2016,High Income,Med Burden,0
13121007705,2016,Low Income,High Burden,525
13121007705,2016,Low Income,Low Burden,222
13121007705,2016,Low Income,Med Burden,338
13121007705,2016,Med Income,High Burden,0
13121007705,2016,Med Income,Low Burden,151
13121007705,2016,Med Income,Med Burden,46
13121007705,2017,High Income,High Burden,0
13121007705,2017,High Income,Low Burden,62
13121007705,2017,High Income,Med Burden,0
13121007705,2017,Low Income,High Burden,401
13121007705,2017,Low Income,Low Burden,253
13121007705,2017,Low Income,Med Burden,304
13121007705,2017,Med Income,High Burden,0
13121007705,2017,Med Income,Low Burden,132
13121007705,2017,Med Income,Med Burden,79
13121007802,2014,High Income,High Burden,0
13121007802,2014,High Income,Low Burden,104
13121007802,2014,High Income,Med Burden,13
13121007802,2014,Low Income,High Burden,257
13121007802,2014,Low Income,Low Burden,122
13121007802,2014,Low Income,Med Burden,341
13121007802,2014,Med Income,High Burden,0
13121007802,2014,Med Income,Low Burden,170
13121007802,2014,Med Income,Med Burden,103
13121007802,2015,High Income,High Burden,0
13121007802,2015,High Income,Low Burden,119
13121007802,2015,High Income,Med Burden,15
13121007802,2015,Low Income,High Burden,279
13121007802,2015,Low Income,Low Burden,85
13121007802,2015,Low Income,Med Burden,323
13121007802,2015,Med Income,High Burden,0
13121007802,2015,Med Income,Low Burden,290
13121007802,2015,Med Income,Med Burden,70
13121007802,2016,High Income,High Burden,0
13121007802,2016,High Income,Low Burden,89
13121007802,2016,High Income,Med Burden,16
13121007802,2016,Low Income,High Burden,327
13121007802,2016,Low Income,Low Burden,96
13121007802,2016,Low Income,Med Burden,381
13121007802,2016,Med Income,High Burden,32
13121007802,2016,Med Income,Low Burden,200
13121007802,2016,Med Income,Med Burden,154
13121007802,2017,High Income,High Burden,0
13121007802,2017,High Income,Low Burden,108
13121007802,2017,High Income,Med Burden,15
13121007802,2017,Low Income,High Burden,190
13121007802,2017,Low Income,Low Burden,143
13121007802,2017,Low Income,Med Burden,391
13121007802,2017,Med Income,High Burden,40
13121007802,2017,Med Income,Low Burden,255
13121007802,2017,Med Income,Med Burden,143
13121007805,2014,High Income,High Burden,0
13121007805,2014,High Income,Low Burden,47
13121007805,2014,High Income,Med Burden,0
13121007805,2014,Low Income,High Burden,315
13121007805,2014,Low Income,Low Burden,99
13121007805,2014,Low Income,Med Burden,79
13121007805,2014,Med Income,High Burden,0
13121007805,2014,Med Income,Low Burden,95
13121007805,2014,Med Income,Med Burden,63
13121007805,2015,High Income,High Burden,0
13121007805,2015,High Income,Low Burden,52
13121007805,2015,High Income,Med Burden,0
13121007805,2015,Low Income,High Burden,279
13121007805,2015,Low Income,Low Burden,95
13121007805,2015,Low Income,Med Burden,129
13121007805,2015,Med Income,High Burden,0
13121007805,2015,Med Income,Low Burden,111
13121007805,2015,Med Income,Med Burden,46
13121007805,2016,High Income,High Burden,0
13121007805,2016,High Income,Low Burden,9
13121007805,2016,High Income,Med Burden,0
13121007805,2016,Low Income,High Burden,318
13121007805,2016,Low Income,Low Burden,154
13121007805,2016,Low Income,Med Burden,115
