GEOID,YEAR,RentG,IncomeG,HHs
13121005700,2017,HighBurden,HighIncome,0
13121005700,2017,HighBurden,LowIncome,148
13121005700,2017,HighBurden,MedIncome,10
13121005700,2017,LowBurden,HighIncome,29
13121005700,2017,LowBurden,LowIncome,135
13121005700,2017,LowBurden,MedIncome,91
13121005700,2017,MedBurden,HighIncome,0
13121005700,2017,MedBurden,LowIncome,115
13121005700,2017,MedBurden,MedIncome,31
13121005800,2014,HighBurden,HighIncome,4
13121005800,2014,HighBurden,LowIncome,221
13121005800,2014,HighBurden,MedIncome,0
13121005800,2014,LowBurden,HighIncome,34
13121005800,2014,LowBurden,LowIncome,16
13121005800,2014,LowBurden,MedIncome,19
13121005800,2014,MedBurden,HighIncome,0
13121005800,2014,MedBurden,LowIncome,33
13121005800,2014,MedBurden,MedIncome,16
13121005800,2015,HighBurden,HighIncome,3
13121005800,2015,HighBurden,LowIncome,166
13121005800,2015,HighBurden,MedIncome,0
13121005800,2015,LowBurden,HighIncome,59
13121005800,2015,LowBurden,LowIncome,20
13121005800,2015,LowBurden,MedIncome,33
13121005800,2015,MedBurden,HighIncome,0
13121005800,2015,MedBurden,LowIncome,52
13121005800,2015,MedBurden,MedIncome,15
13121005800,2016,HighBurden,HighIncome,1
13121005800,2016,HighBurden,LowIncome,112
13121005800,2016,HighBurden,MedIncome,0
13121005800,2016,LowBurden,HighIncome,65
13121005800,2016,LowBurden,LowIncome,25
13121005800,2016,LowBurden,MedIncome,34
13121005800,2016,MedBurden,HighIncome,0
13121005800,2016,MedBurden,LowIncome,81
13121005800,2016,MedBurden,MedIncome,32
13121005800,2017,HighBurden,HighIncome,2
13121005800,2017,HighBurden,LowIncome,98
13121005800,2017,HighBurden,MedIncome,0
13121005800,2017,LowBurden,HighIncome,61
13121005800,2017,LowBurden,LowIncome,21
13121005800,2017,LowBurden,MedIncome,40
13121005800,2017,MedBurden,HighIncome,0
13121005800,2017,MedBurden,LowIncome,58
13121005800,2017,MedBurden,MedIncome,48
13121006000,2014,HighBurden,HighIncome,0
13121006000,2014,HighBurden,LowIncome,293
13121006000,2014,HighBurden,MedIncome,15
13121006000,2014,LowBurden,HighIncome,32
13121006000,2014,LowBurden,LowIncome,18
13121006000,2014,LowBurden,MedIncome,138
13121006000,2014,MedBurden,HighIncome,0
13121006000,2014,MedBurden,LowIncome,131
13121006000,2014,MedBurden,MedIncome,40
13121006000,2015,HighBurden,HighIncome,0
13121006000,2015,HighBurden,LowIncome,290
13121006000,2015,HighBurden,MedIncome,22
13121006000,2015,LowBurden,HighIncome,18
13121006000,2015,LowBurden,LowIncome,71
13121006000,2015,LowBurden,MedIncome,138
13121006000,2015,MedBurden,HighIncome,0
13121006000,2015,MedBurden,LowIncome,115
13121006000,2015,MedBurden,MedIncome,53
13121006000,2016,HighBurden,HighIncome,0
13121006000,2016,HighBurden,LowIncome,218
13121006000,2016,HighBurden,MedIncome,16
13121006000,2016,LowBurden,HighIncome,42
13121006000,2016,LowBurden,LowIncome,93
13121006000,2016,LowBurden,MedIncome,249
13121006000,2016,MedBurden,HighIncome,0
13121006000,2016,MedBurden,LowIncome,146
13121006000,2016,MedBurden,MedIncome,29
13121006000,2017,HighBurden,HighIncome,0
13121006000,2017,HighBurden,LowIncome,231
13121006000,2017,HighBurden,MedIncome,23
13121006000,2017,LowBurden,HighIncome,67
13121006000,2017,LowBurden,LowIncome,68
13121006000,2017,LowBurden,MedIncome,219
13121006000,2017,MedBurden,HighIncome,0
13121006000,2017,MedBurden,LowIncome,131
13121006000,2017,MedBurden,MedIncome,61
13121006100,2014,HighBurden,HighIncome,0
13121006100,2014,HighBurden,LowIncome,279
13121006100,2014,HighBurden,MedIncome,0
13121006100,2014,LowBurden,HighIncome,43
13121006100,2014,LowBurden,LowIncome,15
13121006100,2014,LowBurden,MedIncome,58
13121006100,2014,MedBurden,HighIncome,0
13121006100,2014,MedBurden,LowIncome,68
13121006100,2014,MedBurden,MedIncome,72
13121006100,2015,HighBurden,HighIncome,0
13121006100,2015,HighBurden,LowIncome,249
13121006100,2015,HighBurden,MedIncome,16
13121006100,2015,LowBurden,HighIncome,47
13121006100,2015,LowBurden,LowIncome,15
13121006100,2015,LowBurden,MedIncome,63
13121006100,2015,MedBurden,HighIncome,0
13121006100,2015,MedBurden,LowIncome,30
13121006100,2015,MedBurden,MedIncome,90
13121006100,2016,HighBurden,HighIncome,0
13121006100,2016,HighBurden,LowIncome,306
13121006100,2016,HighBurden,MedIncome,14
13121006100,2016,LowBurden,HighIncome,57
13121006100,2016,LowBurden,LowIncome,29
13121006100,2016,LowBurden,MedIncome,100
13121006100,2016,MedBurden,HighIncome,0
13121006100,2016,MedBurden,LowIncome,32
13121006100,2016,MedBurden,MedIncome,79
13121006100,2017,HighBurden,HighIncome,0
13121006100,2017,HighBurden,LowIncome,276
13121006100,2017,HighBurden,MedIncome,12
13121006100,2017,LowBurden,HighIncome,54
13121006100,2017,LowBurden,LowIncome,31
13121006100,2017,LowBurden,MedIncome,104
13121006100,2017,MedBurden,HighIncome,0
13121006100,2017,MedBurden,LowIncome,42
13121006100,2017,MedBurden,MedIncome,80
13121006200,2014,HighBurden,HighIncome,0
13121006200,2014,HighBurden,LowIncome,139
13121006200,2014,HighBurden,MedIncome,0
13121006200,2014,LowBurden,HighIncome,13
13121006200,2014,LowBurden,LowIncome,0
13121006200,2014,LowBurden,MedIncome,20
13121006200,2014,MedBurden,HighIncome,0
13121006200,2014,MedBurden,LowIncome,82
13121006200,2014,MedBurden,MedIncome,11
13121006200,2015,HighBurden,HighIncome,0
13121006200,2015,HighBurden,LowIncome,135
13121006200,2015,HighBurden,MedIncome,0
13121006200,2015,LowBurden,HighIncome,19
13121006200,2015,LowBurden,LowIncome,0
13121006200,2015,LowBurden,MedIncome,23
13121006200,2015,MedBurden,HighIncome,0
13121006200,2015,MedBurden,LowIncome,80
13121006200,2015,MedBurden,MedIncome,14
13121006200,2016,HighBurden,HighIncome,0
13121006200,2016,HighBurden,LowIncome,126
13121006200,2016,HighBurden,MedIncome,0
13121006200,2016,LowBurden,HighIncome,13
13121006200,2016,LowBurden,LowIncome,0
13121006200,2016,LowBurden,MedIncome,36
13121006200,2016,MedBurden,HighIncome,0
13121006200,2016,MedBurden,LowIncome,83
13121006200,2016,MedBurden,MedIncome,0
13121006200,2017,HighBurden,HighIncome,0
13121006200,2017,HighBurden,LowIncome,125
13121006200,2017,HighBurden,MedIncome,0
13121006200,2017,LowBurden,HighIncome,15
13121006200,2017,LowBurden,LowIncome,16
13121006200,2017,LowBurden,MedIncome,39
13121006200,2017,MedBurden,HighIncome,0
13121006200,2017,MedBurden,LowIncome,73
13121006200,2017,MedBurden,MedIncome,5
13121006300,2014,HighBurden,HighIncome,0
13121006300,2014,HighBurden,LowIncome,188
13121006300,2014,HighBurden,MedIncome,0
13121006300,2014,LowBurden,HighIncome,15
13121006300,2014,LowBurden,LowIncome,21
13121006300,2014,LowBurden,MedIncome,27
13121006300,2014,MedBurden,HighIncome,0
13121006300,2014,MedBurden,LowIncome,44
13121006300,2014,MedBurden,MedIncome,5
13121006300,2015,HighBurden,HighIncome,0
13121006300,2015,HighBurden,LowIncome,169
13121006300,2015,HighBurden,MedIncome,0
13121006300,2015,LowBurden,HighIncome,22
13121006300,2015,LowBurden,LowIncome,12
13121006300,2015,LowBurden,MedIncome,60
13121006300,2015,MedBurden,HighIncome,0
13121006300,2015,MedBurden,LowIncome,44
13121006300,2015,MedBurden,MedIncome,5
13121006300,2016,HighBurden,HighIncome,0
13121006300,2016,HighBurden,LowIncome,151
13121006300,2016,HighBurden,MedIncome,0
13121006300,2016,LowBurden,HighIncome,12
13121006300,2016,LowBurden,LowIncome,23
13121006300,2016,LowBurden,MedIncome,81
13121006300,2016,MedBurden,HighIncome,0
13121006300,2016,MedBurden,LowIncome,47
13121006300,2016,MedBurden,MedIncome,11
13121006300,2017,HighBurden,HighIncome,0
13121006300,2017,HighBurden,LowIncome,128
13121006300,2017,HighBurden,MedIncome,0
13121006300,2017,LowBurden,HighIncome,18
13121006300,2017,LowBurden,LowIncome,24
13121006300,2017,LowBurden,MedIncome,95
13121006300,2017,MedBurden,HighIncome,0
13121006300,2017,MedBurden,LowIncome,36
13121006300,2017,MedBurden,MedIncome,12
13121006400,2014,HighBurden,HighIncome,0
13121006400,2014,HighBurden,LowIncome,93
13121006400,2014,HighBurden,MedIncome,0
13121006400,2014,LowBurden,HighIncome,17
13121006400,2014,LowBurden,LowIncome,23
13121006400,2014,LowBurden,MedIncome,50
13121006400,2014,MedBurden,HighIncome,0
13121006400,2014,MedBurden,LowIncome,51
13121006400,2014,MedBurden,MedIncome,22
13121006400,2015,HighBurden,HighIncome,0
13121006400,2015,HighBurden,LowIncome,58
13121006400,2015,HighBurden,MedIncome,0
13121006400,2015,LowBurden,HighIncome,16
13121006400,2015,LowBurden,LowIncome,19
13121006400,2015,LowBurden,MedIncome,21
13121006400,2015,MedBurden,HighIncome,0
13121006400,2015,MedBurden,LowIncome,77
13121006400,2015,MedBurden,MedIncome,20
13121006400,2016,HighBurden,HighIncome,0
13121006400,2016,HighBurden,LowIncome,66
13121006400,2016,HighBurden,MedIncome,0
13121006400,2016,LowBurden,HighIncome,30
13121006400,2016,LowBurden,LowIncome,21
13121006400,2016,LowBurden,MedIncome,26
13121006400,2016,MedBurden,HighIncome,0
13121006400,2016,MedBurden,LowIncome,37
13121006400,2016,MedBurden,MedIncome,22
13121006400,2017,HighBurden,HighIncome,0
13121006400,2017,HighBurden,LowIncome,61
13121006400,2017,HighBurden,MedIncome,0
13121006400,2017,LowBurden,HighIncome,20
13121006400,2017,LowBurden,LowIncome,9
13121006400,2017,LowBurden,MedIncome,51
13121006400,2017,MedBurden,HighIncome,0
13121006400,2017,MedBurden,LowIncome,49
13121006400,2017,MedBurden,MedIncome,23
13121006500,2014,HighBurden,HighIncome,0
13121006500,2014,HighBurden,LowIncome,108
13121006500,2014,HighBurden,MedIncome,0
13121006500,2014,LowBurden,HighIncome,59
13121006500,2014,LowBurden,LowIncome,0
13121006500,2014,LowBurden,MedIncome,66
13121006500,2014,MedBurden,HighIncome,0
13121006500,2014,MedBurden,LowIncome,59
13121006500,2014,MedBurden,MedIncome,32
13121006500,2015,HighBurden,HighIncome,0
13121006500,2015,HighBurden,LowIncome,117
13121006500,2015,HighBurden,MedIncome,0
13121006500,2015,LowBurden,HighIncome,52
13121006500,2015,LowBurden,LowIncome,0
13121006500,2015,LowBurden,MedIncome,81
13121006500,2015,MedBurden,HighIncome,0
13121006500,2015,MedBurden,LowIncome,48
13121006500,2015,MedBurden,MedIncome,55
13121006500,2016,HighBurden,HighIncome,0
13121006500,2016,HighBurden,LowIncome,231
13121006500,2016,HighBurden,MedIncome,0
13121006500,2016,LowBurden,HighIncome,64
13121006500,2016,LowBurden,LowIncome,0
13121006500,2016,LowBurden,MedIncome,77
13121006500,2016,MedBurden,HighIncome,0
13121006500,2016,MedBurden,LowIncome,27
13121006500,2016,MedBurden,MedIncome,67
13121006500,2017,HighBurden,HighIncome,0
13121006500,2017,HighBurden,LowIncome,250
13121006500,2017,HighBurden,MedIncome,0
13121006500,2017,LowBurden,HighIncome,68
13121006500,2017,LowBurden,LowIncome,0
13121006500,2017,LowBurden,MedIncome,43
13121006500,2017,MedBurden,HighIncome,0
13121006500,2017,MedBurden,LowIncome,68
13121006500,2017,MedBurden,MedIncome,81
13121006601,2014,HighBurden,HighIncome,0
13121006601,2014,HighBurden,LowIncome,160
13121006601,2014,HighBurden,MedIncome,0
13121006601,2014,LowBurden,HighIncome,32
13121006601,2014,LowBurden,LowIncome,35
13121006601,2014,LowBurden,MedIncome,86
13121006601,2014,MedBurden,HighIncome,0
13121006601,2014,MedBurden,LowIncome,38
13121006601,2014,MedBurden,MedIncome,3
13121006601,2015,HighBurden,HighIncome,0
13121006601,2015,HighBurden,LowIncome,134
13121006601,2015,HighBurden,MedIncome,0
13121006601,2015,LowBurden,HighIncome,27
13121006601,2015,LowBurden,LowIncome,40
13121006601,2015,LowBurden,MedIncome,73
13121006601,2015,MedBurden,HighIncome,0
13121006601,2015,MedBurden,LowIncome,33
13121006601,2015,MedBurden,MedIncome,12
13121006601,2016,HighBurden,HighIncome,0
13121006601,2016,HighBurden,LowIncome,176
13121006601,2016,HighBurden,MedIncome,0
13121006601,2016,LowBurden,HighIncome,14
13121006601,2016,LowBurden,LowIncome,43
13121006601,2016,LowBurden,MedIncome,57
13121006601,2016,MedBurden,HighIncome,0
13121006601,2016,MedBurden,LowIncome,34
13121006601,2016,MedBurden,MedIncome,26
13121006601,2017,HighBurden,HighIncome,0
13121006601,2017,HighBurden,LowIncome,125
13121006601,2017,HighBurden,MedIncome,0
13121006601,2017,LowBurden,HighIncome,9
13121006601,2017,LowBurden,LowIncome,39
13121006601,2017,LowBurden,MedIncome,49
13121006601,2017,MedBurden,HighIncome,0
13121006601,2017,MedBurden,LowIncome,26
13121006601,2017,MedBurden,MedIncome,41
13121006602,2014,HighBurden,HighIncome,0
13121006602,2014,HighBurden,LowIncome,199
13121006602,2014,HighBurden,MedIncome,0
13121006602,2014,LowBurden,HighIncome,15
13121006602,2014,LowBurden,LowIncome,36
13121006602,2014,LowBurden,MedIncome,10
13121006602,2014,MedBurden,HighIncome,0
13121006602,2014,MedBurden,LowIncome,70
13121006602,2014,MedBurden,MedIncome,7
13121006602,2015,HighBurden,HighIncome,0
13121006602,2015,HighBurden,LowIncome,160
13121006602,2015,HighBurden,MedIncome,0
13121006602,2015,LowBurden,HighIncome,23
13121006602,2015,LowBurden,LowIncome,40
13121006602,2015,LowBurden,MedIncome,31
13121006602,2015,MedBurden,HighIncome,0
13121006602,2015,MedBurden,LowIncome,56
13121006602,2015,MedBurden,MedIncome,7
13121006602,2016,HighBurden,HighIncome,0
13121006602,2016,HighBurden,LowIncome,157
13121006602,2016,HighBurden,MedIncome,0
13121006602,2016,LowBurden,HighIncome,20
13121006602,2016,LowBurden,LowIncome,47
13121006602,2016,LowBurden,MedIncome,37
13121006602,2016,MedBurden,HighIncome,0
13121006602,2016,MedBurden,LowIncome,57
13121006602,2016,MedBurden,MedIncome,4
13121006602,2017,HighBurden,HighIncome,0
13121006602,2017,HighBurden,LowIncome,149
13121006602,2017,HighBurden,MedIncome,0
13121006602,2017,LowBurden,HighIncome,23
13121006602,2017,LowBurden,LowIncome,40
13121006602,2017,LowBurden,MedIncome,55
13121006602,2017,MedBurden,HighIncome,0
13121006602,2017,MedBurden,LowIncome,71
13121006602,2017,MedBurden,MedIncome,2
13121006700,2014,HighBurden,HighIncome,0
13121006700,2014,HighBurden,LowIncome,339
13121006700,2014,HighBurden,MedIncome,0
13121006700,2014,LowBurden,HighIncome,21
13121006700,2014,LowBurden,LowIncome,119
13121006700,2014,LowBurden,MedIncome,81
13121006700,2014,MedBurden,HighIncome,0
13121006700,2014,MedBurden,LowIncome,98
13121006700,2014,MedBurden,MedIncome,59
13121006700,2015,HighBurden,HighIncome,0
13121006700,2015,HighBurden,LowIncome,319
13121006700,2015,HighBurden,MedIncome,0
13121006700,2015,LowBurden,HighIncome,22
13121006700,2015,LowBurden,LowIncome,122
13121006700,2015,LowBurden,MedIncome,119
13121006700,2015,MedBurden,HighIncome,0
13121006700,2015,MedBurden,LowIncome,141
13121006700,2015,MedBurden,MedIncome,41
13121006700,2016,HighBurden,HighIncome,0
13121006700,2016,HighBurden,LowIncome,327
13121006700,2016,HighBurden,MedIncome,0
13121006700,2016,LowBurden,HighIncome,34
13121006700,2016,LowBurden,LowIncome,120
13121006700,2016,LowBurden,MedIncome,122
13121006700,2016,MedBurden,HighIncome,0
13121006700,2016,MedBurden,LowIncome,167
13121006700,2016,MedBurden,MedIncome,66
13121006700,2017,HighBurden,HighIncome,0
13121006700,2017,HighBurden,LowIncome,286
13121006700,2017,HighBurden,MedIncome,0
13121006700,2017,LowBurden,HighIncome,36
13121006700,2017,LowBurden,LowIncome,145
13121006700,2017,LowBurden,MedIncome,153
13121006700,2017,MedBurden,HighIncome,0
13121006700,2017,MedBurden,LowIncome,180
13121006700,2017,MedBurden,MedIncome,71
13121006801,2014,HighBurden,HighIncome,0
13121006801,2014,HighBurden,LowIncome,0
13121006801,2014,HighBurden,MedIncome,0
13121006801,2014,LowBurden,HighIncome,0
13121006801,2014,LowBurden,LowIncome,0
13121006801,2014,LowBurden,MedIncome,0
13121006801,2014,MedBurden,HighIncome,0
13121006801,2014,MedBurden,LowIncome,0
13121006801,2014,MedBurden,MedIncome,0
13121006801,2015,HighBurden,HighIncome,0
13121006801,2015,HighBurden,LowIncome,0
13121006801,2015,HighBurden,MedIncome,0
13121006801,2015,LowBurden,HighIncome,0
13121006801,2015,LowBurden,LowIncome,0
13121006801,2015,LowBurden,MedIncome,0
13121006801,2015,MedBurden,HighIncome,0
13121006801,2015,MedBurden,LowIncome,0
13121006801,2015,MedBurden,MedIncome,0
13121006801,2016,HighBurden,HighIncome,0
13121006801,2016,HighBurden,LowIncome,0
13121006801,2016,HighBurden,MedIncome,0
13121006801,2016,LowBurden,HighIncome,0
13121006801,2016,LowBurden,LowIncome,0
13121006801,2016,LowBurden,MedIncome,0
13121006801,2016,MedBurden,HighIncome,0
13121006801,2016,MedBurden,LowIncome,0
13121006801,2016,MedBurden,MedIncome,0
13121006801,2017,HighBurden,HighIncome,0
13121006801,2017,HighBurden,LowIncome,0
13121006801,2017,HighBurden,MedIncome,0
13121006801,2017,LowBurden,HighIncome,0
13121006801,2017,LowBurden,LowIncome,0
13121006801,2017,LowBurden,MedIncome,0
13121006801,2017,MedBurden,HighIncome,0
13121006801,2017,MedBurden,LowIncome,0
13121006801,2017,MedBurden,MedIncome,0
13121006802,2014,HighBurden,HighIncome,0
13121006802,2014,HighBurden,LowIncome,108
13121006802,2014,HighBurden,MedIncome,0
13121006802,2014,LowBurden,HighIncome,0
13121006802,2014,LowBurden,LowIncome,52
13121006802,2014,LowBurden,MedIncome,47
13121006802,2014,MedBurden,HighIncome,0
13121006802,2014,MedBurden,LowIncome,17
13121006802,2014,MedBurden,MedIncome,0
13121006802,2015,HighBurden,HighIncome,0
13121006802,2015,HighBurden,LowIncome,105
13121006802,2015,HighBurden,MedIncome,0
13121006802,2015,LowBurden,HighIncome,0
13121006802,2015,LowBurden,LowIncome,54
13121006802,2015,LowBurden,MedIncome,43
13121006802,2015,MedBurden,HighIncome,0
13121006802,2015,MedBurden,LowIncome,24
13121006802,2015,MedBurden,MedIncome,0
13121006802,2016,HighBurden,HighIncome,0
13121006802,2016,HighBurden,LowIncome,119
13121006802,2016,HighBurden,MedIncome,0
13121006802,2016,LowBurden,HighIncome,0
13121006802,2016,LowBurden,LowIncome,69
13121006802,2016,LowBurden,MedIncome,40
13121006802,2016,MedBurden,HighIncome,0
13121006802,2016,MedBurden,LowIncome,27
13121006802,2016,MedBurden,MedIncome,0
13121006802,2017,HighBurden,HighIncome,0
13121006802,2017,HighBurden,LowIncome,111
13121006802,2017,HighBurden,MedIncome,0
13121006802,2017,LowBurden,HighIncome,14
13121006802,2017,LowBurden,LowIncome,101
13121006802,2017,LowBurden,MedIncome,47
13121006802,2017,MedBurden,HighIncome,0
13121006802,2017,MedBurden,LowIncome,49
13121006802,2017,MedBurden,MedIncome,0
13121006900,2014,HighBurden,HighIncome,0
13121006900,2014,HighBurden,LowIncome,192
13121006900,2014,HighBurden,MedIncome,0
13121006900,2014,LowBurden,HighIncome,80
13121006900,2014,LowBurden,LowIncome,15
13121006900,2014,LowBurden,MedIncome,119
13121006900,2014,MedBurden,HighIncome,0
13121006900,2014,MedBurden,LowIncome,75
13121006900,2014,MedBurden,MedIncome,27
13121006900,2015,HighBurden,HighIncome,0
13121006900,2015,HighBurden,LowIncome,137
13121006900,2015,HighBurden,MedIncome,0
13121006900,2015,LowBurden,HighIncome,77
13121006900,2015,LowBurden,LowIncome,39
13121006900,2015,LowBurden,MedIncome,187
13121006900,2015,MedBurden,HighIncome,0
13121006900,2015,MedBurden,LowIncome,61
13121006900,2015,MedBurden,MedIncome,41
13121006900,2016,HighBurden,HighIncome,0
13121006900,2016,HighBurden,LowIncome,102
13121006900,2016,HighBurden,MedIncome,0
13121006900,2016,LowBurden,HighIncome,111
13121006900,2016,LowBurden,LowIncome,26
13121006900,2016,LowBurden,MedIncome,190
13121006900,2016,MedBurden,HighIncome,0
13121006900,2016,MedBurden,LowIncome,73
13121006900,2016,MedBurden,MedIncome,45
13121006900,2017,HighBurden,HighIncome,0
13121006900,2017,HighBurden,LowIncome,42
13121006900,2017,HighBurden,MedIncome,0
13121006900,2017,LowBurden,HighIncome,140
13121006900,2017,LowBurden,LowIncome,25
13121006900,2017,LowBurden,MedIncome,199
13121006900,2017,MedBurden,HighIncome,0
13121006900,2017,MedBurden,LowIncome,90
13121006900,2017,MedBurden,MedIncome,50
13121007001,2014,HighBurden,HighIncome,0
13121007001,2014,HighBurden,LowIncome,320
13121007001,2014,HighBurden,MedIncome,0
13121007001,2014,LowBurden,HighIncome,27
13121007001,2014,LowBurden,LowIncome,36
13121007001,2014,LowBurden,MedIncome,144
13121007001,2014,MedBurden,HighIncome,0
13121007001,2014,MedBurden,LowIncome,83
13121007001,2014,MedBurden,MedIncome,9
13121007001,2015,HighBurden,HighIncome,0
13121007001,2015,HighBurden,LowIncome,351
13121007001,2015,HighBurden,MedIncome,0
13121007001,2015,LowBurden,HighIncome,17
13121007001,2015,LowBurden,LowIncome,32
13121007001,2015,LowBurden,MedIncome,148
13121007001,2015,MedBurden,HighIncome,0
13121007001,2015,MedBurden,LowIncome,74
13121007001,2015,MedBurden,MedIncome,17
13121007001,2016,HighBurden,HighIncome,0
13121007001,2016,HighBurden,LowIncome,337
13121007001,2016,HighBurden,MedIncome,0
13121007001,2016,LowBurden,HighIncome,16
13121007001,2016,LowBurden,LowIncome,32
13121007001,2016,LowBurden,MedIncome,139
13121007001,2016,MedBurden,HighIncome,0
13121007001,2016,MedBurden,LowIncome,112
13121007001,2016,MedBurden,MedIncome,39
13121007001,2017,HighBurden,HighIncome,0
13121007001,2017,HighBurden,LowIncome,313
13121007001,2017,HighBurden,MedIncome,0
13121007001,2017,LowBurden,HighIncome,27
13121007001,2017,LowBurden,LowIncome,44
13121007001,2017,LowBurden,MedIncome,161
13121007001,2017,MedBurden,HighIncome,0
13121007001,2017,MedBurden,LowIncome,171
13121007001,2017,MedBurden,MedIncome,54
13121007002,2014,HighBurden,HighIncome,0
13121007002,2014,HighBurden,LowIncome,266
13121007002,2014,HighBurden,MedIncome,0
13121007002,2014,LowBurden,HighIncome,10
13121007002,2014,LowBurden,LowIncome,21
13121007002,2014,LowBurden,MedIncome,81
13121007002,2014,MedBurden,HighIncome,0
13121007002,2014,MedBurden,LowIncome,59
13121007002,2014,MedBurden,MedIncome,0
13121007002,2015,HighBurden,HighIncome,0
13121007002,2015,HighBurden,LowIncome,217
13121007002,2015,HighBurden,MedIncome,0
13121007002,2015,LowBurden,HighIncome,13
13121007002,2015,LowBurden,LowIncome,42
13121007002,2015,LowBurden,MedIncome,156
13121007002,2015,MedBurden,HighIncome,0
13121007002,2015,MedBurden,LowIncome,44
13121007002,2015,MedBurden,MedIncome,3
13121007002,2016,HighBurden,HighIncome,0
13121007002,2016,HighBurden,LowIncome,190
13121007002,2016,HighBurden,MedIncome,0
13121007002,2016,LowBurden,HighIncome,55
13121007002,2016,LowBurden,LowIncome,38
13121007002,2016,LowBurden,MedIncome,158
13121007002,2016,MedBurden,HighIncome,0
13121007002,2016,MedBurden,LowIncome,50
13121007002,2016,MedBurden,MedIncome,8
13121007002,2017,HighBurden,HighIncome,0
13121007002,2017,HighBurden,LowIncome,220
13121007002,2017,HighBurden,MedIncome,0
13121007002,2017,LowBurden,HighIncome,31
13121007002,2017,LowBurden,LowIncome,48
13121007002,2017,LowBurden,MedIncome,246
13121007002,2017,MedBurden,HighIncome,0
13121007002,2017,MedBurden,LowIncome,48
13121007002,2017,MedBurden,MedIncome,8
13121007100,2014,HighBurden,HighIncome,0
13121007100,2014,HighBurden,LowIncome,226
13121007100,2014,HighBurden,MedIncome,0
13121007100,2014,LowBurden,HighIncome,16
13121007100,2014,LowBurden,LowIncome,55
13121007100,2014,LowBurden,MedIncome,15
13121007100,2014,MedBurden,HighIncome,0
13121007100,2014,MedBurden,LowIncome,16
13121007100,2014,MedBurden,MedIncome,23
13121007100,2015,HighBurden,HighIncome,0
13121007100,2015,HighBurden,LowIncome,211
13121007100,2015,HighBurden,MedIncome,0
13121007100,2015,LowBurden,HighIncome,33
13121007100,2015,LowBurden,LowIncome,28
13121007100,2015,LowBurden,MedIncome,54
13121007100,2015,MedBurden,HighIncome,0
13121007100,2015,MedBurden,LowIncome,29
13121007100,2015,MedBurden,MedIncome,12
13121007100,2016,HighBurden,HighIncome,0
13121007100,2016,HighBurden,LowIncome,212
13121007100,2016,HighBurden,MedIncome,0
13121007100,2016,LowBurden,HighIncome,51
13121007100,2016,LowBurden,LowIncome,33
13121007100,2016,LowBurden,MedIncome,52
13121007100,2016,MedBurden,HighIncome,0
13121007100,2016,MedBurden,LowIncome,33
13121007100,2016,MedBurden,MedIncome,9
13121007100,2017,HighBurden,HighIncome,0
13121007100,2017,HighBurden,LowIncome,204
13121007100,2017,HighBurden,MedIncome,0
13121007100,2017,LowBurden,HighIncome,75
13121007100,2017,LowBurden,LowIncome,29
13121007100,2017,LowBurden,MedIncome,81
13121007100,2017,MedBurden,HighIncome,0
13121007100,2017,MedBurden,LowIncome,39
13121007100,2017,MedBurden,MedIncome,5
13121007200,2014,HighBurden,HighIncome,0
13121007200,2014,HighBurden,LowIncome,157
13121007200,2014,HighBurden,MedIncome,0
13121007200,2014,LowBurden,HighIncome,42
13121007200,2014,LowBurden,LowIncome,15
13121007200,2014,LowBurden,MedIncome,21
13121007200,2014,MedBurden,HighIncome,0
13121007200,2014,MedBurden,LowIncome,61
13121007200,2014,MedBurden,MedIncome,13
13121007200,2015,HighBurden,HighIncome,0
13121007200,2015,HighBurden,LowIncome,178
13121007200,2015,HighBurden,MedIncome,0
13121007200,2015,LowBurden,HighIncome,18
13121007200,2015,LowBurden,LowIncome,27
13121007200,2015,LowBurden,MedIncome,50
13121007200,2015,MedBurden,HighIncome,0
13121007200,2015,MedBurden,LowIncome,62
13121007200,2015,MedBurden,MedIncome,13
13121007200,2016,HighBurden,HighIncome,0
13121007200,2016,HighBurden,LowIncome,164
13121007200,2016,HighBurden,MedIncome,0
13121007200,2016,LowBurden,HighIncome,11
13121007200,2016,LowBurden,LowIncome,36
13121007200,2016,LowBurden,MedIncome,59
13121007200,2016,MedBurden,HighIncome,0
13121007200,2016,MedBurden,LowIncome,84
13121007200,2016,MedBurden,MedIncome,12
13121007200,2017,HighBurden,HighIncome,0
13121007200,2017,HighBurden,LowIncome,216
13121007200,2017,HighBurden,MedIncome,0
13121007200,2017,LowBurden,HighIncome,23
13121007200,2017,LowBurden,LowIncome,42
13121007200,2017,LowBurden,MedIncome,61
13121007200,2017,MedBurden,HighIncome,0
13121007200,2017,MedBurden,LowIncome,66
13121007200,2017,MedBurden,MedIncome,19
13121007300,2014,HighBurden,HighIncome,0
13121007300,2014,HighBurden,LowIncome,656
13121007300,2014,HighBurden,MedIncome,0
13121007300,2014,LowBurden,HighIncome,105
13121007300,2014,LowBurden,LowIncome,240
13121007300,2014,LowBurden,MedIncome,433
13121007300,2014,MedBurden,HighIncome,0
13121007300,2014,MedBurden,LowIncome,331
13121007300,2014,MedBurden,MedIncome,90
13121007300,2015,HighBurden,HighIncome,0
13121007300,2015,HighBurden,LowIncome,637
13121007300,2015,HighBurden,MedIncome,0
13121007300,2015,LowBurden,HighIncome,139
13121007300,2015,LowBurden,LowIncome,262
